filename,filepath,text,phone,gender,voice,speaker_id,template_id,source_type,label,duration
hardneg_00015_female.wav,output/hardneg_00015_female.wav,송장번호는 팔구이삼 삼삼공일입니다. 양해 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,invoice,negative_hard,0,6.192
hardneg_00016_female.wav,output/hardneg_00016_female.wav,고객님께 안내드립니다. 주문번호는 오이오삼공삼칠이사구입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,order,negative_hard,0,6.624
hardneg_00017_male.wav,output/hardneg_00017_male.wav,구번 창구에서 접수해 주세요. 감사합니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,counter,negative_hard,0,4.632
hardneg_00018_female.wav,output/hardneg_00018_female.wav,안내 말씀드립니다. 가격은 구삼구이원입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,price,negative_hard,0,5.088
hardneg_00019_female.wav,output/hardneg_00019_female.wav,고객님께 안내드립니다. 주문번호는 삼삼삼구팔공사이칠칠육입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,order,negative_hard,0,6.984
hardneg_00020_female.wav,output/hardneg_00020_female.wav,팔번 창구에서 접수해 주세요. 양해 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,counter,negative_hard,0,5.256
hardneg_00021_male.wav,output/hardneg_00021_male.wav,이육칠번 버스를 타시면 됩니다. 참고 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.424
hardneg_00022_male.wav,output/hardneg_00022_male.wav,총 이오개가 필요합니다. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,5.88
hardneg_00023_female.wav,output/hardneg_00023_female.wav,구번 창구에서 접수해 주세요. 양해 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,counter,negative_hard,0,5.232
hardneg_00024_male.wav,output/hardneg_00024_male.wav,송장번호는 삼이이구 팔삼사칠입니다. 양해 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,invoice,negative_hard,0,6.72
hardneg_00025_male.wav,output/hardneg_00025_male.wav,우편번호는 오이일육사입니다. 확인 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.144
hardneg_00026_male.wav,output/hardneg_00026_male.wav,고객님께 안내드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,count,negative_hard,0,6.48
hardneg_00027_female.wav,output/hardneg_00027_female.wav,안내 말씀드립니다. 총 팔이개가 필요합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,4.92
hardneg_00028_male.wav,output/hardneg_00028_male.wav,잠시 안내드립니다. 총 육삼개가 필요합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,6.144
hardneg_00029_male.wav,output/hardneg_00029_male.wav,주문번호는 팔육칠이이오공일사오공입니다. 양해 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,order,negative_hard,0,6.312
hardneg_00030_male.wav,output/hardneg_00030_male.wav,고객님께 안내드립니다. 오늘은 이공이오년 육월 칠일입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.84
hardneg_00031_male.wav,output/hardneg_00031_male.wav,잠시 안내드립니다. 오늘은 이공이오년 일이월 삼일입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.768
hardneg_00032_female.wav,output/hardneg_00032_female.wav,확인을 위해 알려드립니다. 사공칠호로 오시면 됩니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,room,negative_hard,0,5.52
hardneg_00033_male.wav,output/hardneg_00033_male.wav,주문번호는 팔삼사사육구이이오칠구입니다. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,6.456
hardneg_00034_female.wav,output/hardneg_00034_female.wav,고객님께 안내드립니다. 팔오구번 버스를 타시면 됩니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.808
hardneg_00035_male.wav,output/hardneg_00035_male.wav,고객님께 안내드립니다. 우편번호는 이칠공구이입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.504
hardneg_00036_male.wav,output/hardneg_00036_male.wav,총 일오개가 필요합니다. 양해 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,5.784
hardneg_00037_female.wav,output/hardneg_00037_female.wav,고객님께 안내드립니다. 우편번호는 팔육삼칠공입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,postal,negative_hard,0,5.928
hardneg_00038_male.wav,output/hardneg_00038_male.wav,송장번호는 공팔구일 일육공일입니다. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,invoice,negative_hard,0,6.336
hardneg_00039_female.wav,output/hardneg_00039_female.wav,고객님께 안내드립니다. 오늘은 이공이이년 일이월 일구일입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,date,negative_hard,0,6.216
hardneg_00040_female.wav,output/hardneg_00040_female.wav,오늘은 이공이삼년 일이월 이사일입니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,date,negative_hard,0,5.976
hardneg_00041_male.wav,output/hardneg_00041_male.wav,고객님께 안내드립니다. 가격은 오팔사공오원입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,price,negative_hard,0,6.576
hardneg_00042_male.wav,output/hardneg_00042_male.wav,잠시 안내드립니다. 육번 창구에서 접수해 주세요.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,counter,negative_hard,0,5.448
hardneg_00043_female.wav,output/hardneg_00043_female.wav,주문번호는 오오구칠사일칠오팔이입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,order,negative_hard,0,3.84
hardneg_00044_male.wav,output/hardneg_00044_male.wav,가격은 칠이삼구사원입니다. 확인 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,price,negative_hard,0,5.376
hardneg_00045_male.wav,output/hardneg_00045_male.wav,오일구번 버스를 타시면 됩니다. 감사합니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,4.68
hardneg_00046_female.wav,output/hardneg_00046_female.wav,칠번 창구에서 접수해 주세요. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,counter,negative_hard,0,5.304
hardneg_00047_male.wav,output/hardneg_00047_male.wav,오늘은 이공이일년 오월 칠일입니다. 양해 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.456
hardneg_00048_male.wav,output/hardneg_00048_male.wav,우편번호는 구팔칠육구입니다. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.408
hardneg_00049_female.wav,output/hardneg_00049_female.wav,오구공번 버스를 타시면 됩니다. 참고 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.592
hardneg_00050_male.wav,output/hardneg_00050_male.wav,삼번 창구에서 접수해 주세요.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,3.384
hardneg_00051_male.wav,output/hardneg_00051_male.wav,잠시 안내드립니다. 총 구칠개가 필요합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,6.024
hardneg_00052_male.wav,output/hardneg_00052_male.wav,주문번호는 사이구칠팔공이일육사입니다. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,7.008
hardneg_00053_female.wav,output/hardneg_00053_female.wav,안내 말씀드립니다. 이오구번 버스를 타시면 됩니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.4
hardneg_00054_female.wav,output/hardneg_00054_female.wav,잠시 안내드립니다. 총 칠칠개가 필요합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,5.16
hardneg_00055_male.wav,output/hardneg_00055_male.wav,확인을 위해 알려드립니다. 가격은 오사공육이원입니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,price,negative_hard,0,5.784
hardneg_00056_male.wav,output/hardneg_00056_male.wav,하나 둘 셋 넷 다섯 여섯 일곱. 참고 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,count,negative_hard,0,5.52
hardneg_00057_female.wav,output/hardneg_00057_female.wav,확인을 위해 알려드립니다. 이팔칠번 버스를 타시면 됩니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.856
hardneg_00058_male.wav,output/hardneg_00058_male.wav,확인을 위해 알려드립니다. 우편번호는 이삼삼육팔입니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,postal,negative_hard,0,6.168
hardneg_00059_male.wav,output/hardneg_00059_male.wav,육삼팔호로 오시면 됩니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,room,negative_hard,0,3.336
hardneg_00060_male.wav,output/hardneg_00060_male.wav,확인을 위해 알려드립니다. 이칠오번 버스를 타시면 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.664
hardneg_00061_male.wav,output/hardneg_00061_male.wav,확인을 위해 알려드립니다. 오공칠호로 오시면 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,room,negative_hard,0,5.52
hardneg_00062_male.wav,output/hardneg_00062_male.wav,오늘은 이공이삼년 칠월 이칠일입니다. 확인 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.624
hardneg_00063_female.wav,output/hardneg_00063_female.wav,잠시 안내드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,count,negative_hard,0,5.544
hardneg_00064_male.wav,output/hardneg_00064_male.wav,일번 창구에서 접수해 주세요. 양해 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,6.0
hardneg_00065_female.wav,output/hardneg_00065_female.wav,총 팔일개가 필요합니다. 양해 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,4.992
hardneg_00066_female.wav,output/hardneg_00066_female.wav,이육사번 버스를 타시면 됩니다. 감사합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.208
hardneg_00067_male.wav,output/hardneg_00067_male.wav,하나 둘 셋 넷 다섯 여섯 일곱.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,count,negative_hard,0,3.168
hardneg_00068_female.wav,output/hardneg_00068_female.wav,하나 둘 셋 넷 다섯 여섯 일곱.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,count,negative_hard,0,3.192
hardneg_00069_male.wav,output/hardneg_00069_male.wav,안내 말씀드립니다. 주문번호는 사삼육칠이구팔일오이입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,7.104
hardneg_00070_female.wav,output/hardneg_00070_female.wav,안내 말씀드립니다. 칠오이번 버스를 타시면 됩니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.304
hardneg_00071_male.wav,output/hardneg_00071_male.wav,확인을 위해 알려드립니다. 총 팔사개가 필요합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,6.192
hardneg_00072_female.wav,output/hardneg_00072_female.wav,총 삼육개가 필요합니다. 참고 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,5.112
hardneg_00073_male.wav,output/hardneg_00073_male.wav,가격은 구팔구육일원입니다. 양해 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,price,negative_hard,0,5.352
hardneg_00074_female.wav,output/hardneg_00074_female.wav,고객님께 안내드립니다. 송장번호는 오팔칠칠 팔구공구입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,invoice,negative_hard,0,6.6
hardneg_00075_male.wav,output/hardneg_00075_male.wav,오늘은 이공이사년 오월 사일입니다. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.216
hardneg_00076_male.wav,output/hardneg_00076_male.wav,잠시 안내드립니다. 가격은 팔이구칠원입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,price,negative_hard,0,6.144
hardneg_00077_female.wav,output/hardneg_00077_female.wav,이번 창구에서 접수해 주세요.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,counter,negative_hard,0,2.904
hardneg_00078_male.wav,output/hardneg_00078_male.wav,안내 말씀드립니다. 오번 창구에서 접수해 주세요.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,5.976
hardneg_00079_male.wav,output/hardneg_00079_male.wav,확인을 위해 알려드립니다. 일오일번 버스를 타시면 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.784
hardneg_00080_female.wav,output/hardneg_00080_female.wav,주문번호는 구삼사구공사육삼공일삼입니다. 감사합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,order,negative_hard,0,6.576
hardneg_00081_male.wav,output/hardneg_00081_male.wav,확인을 위해 알려드립니다. 우편번호는 사오공사일입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.696
hardneg_00082_female.wav,output/hardneg_00082_female.wav,오육칠호로 오시면 됩니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,room,negative_hard,0,5.112
hardneg_00083_male.wav,output/hardneg_00083_male.wav,총 삼오개가 필요합니다. 확인 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,quantity,negative_hard,0,4.896
hardneg_00084_male.wav,output/hardneg_00084_male.wav,총 오오개가 필요합니다. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,5.808
hardneg_00085_male.wav,output/hardneg_00085_male.wav,잠시 안내드립니다. 가격은 이구구오원입니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,price,negative_hard,0,5.28
hardneg_00086_male.wav,output/hardneg_00086_male.wav,안내 말씀드립니다. 주문번호는 공사육오삼이사삼칠입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,6.936
hardneg_00087_male.wav,output/hardneg_00087_male.wav,사구삼번 버스를 타시면 됩니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,bus,negative_hard,0,3.552
hardneg_00088_male.wav,output/hardneg_00088_male.wav,우편번호는 구이팔공팔입니다. 감사합니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,postal,negative_hard,0,4.992
hardneg_00089_female.wav,output/hardneg_00089_female.wav,확인을 위해 알려드립니다. 총 사공개가 필요합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,5.496
hardneg_00090_male.wav,output/hardneg_00090_male.wav,안내 말씀드립니다. 육오팔호로 오시면 됩니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,room,negative_hard,0,5.88
hardneg_00091_female.wav,output/hardneg_00091_female.wav,확인을 위해 알려드립니다. 총 삼개가 필요합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,5.328
hardneg_00092_female.wav,output/hardneg_00092_female.wav,칠육육번 버스를 타시면 됩니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.52
hardneg_00093_female.wav,output/hardneg_00093_female.wav,가격은 일공이사원입니다. 참고 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,price,negative_hard,0,5.28
hardneg_00094_male.wav,output/hardneg_00094_male.wav,주문번호는 오오일구일공이칠오육이입니다. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,6.864
hardneg_00095_female.wav,output/hardneg_00095_female.wav,일공공번 버스를 타시면 됩니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.496
hardneg_00096_male.wav,output/hardneg_00096_male.wav,사번 창구에서 접수해 주세요. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,6.024
hardneg_00097_female.wav,output/hardneg_00097_female.wav,주문번호는 구팔육구삼사공오사입니다. 감사합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,order,negative_hard,0,5.832
hardneg_00098_male.wav,output/hardneg_00098_male.wav,안내 말씀드립니다. 오늘은 이공이공년 일공월 이육일입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.72
hardneg_00099_female.wav,output/hardneg_00099_female.wav,오늘은 이공이삼년 이월 이공일입니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,date,negative_hard,0,6.0
hardneg_00100_male.wav,output/hardneg_00100_male.wav,오늘은 이공이사년 팔월 육일입니다. 양해 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,date,negative_hard,0,6.432
hardneg_00101_female.wav,output/hardneg_00101_female.wav,우편번호는 오삼일육삼입니다. 참고 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,postal,negative_hard,0,5.688
hardneg_00102_female.wav,output/hardneg_00102_female.wav,우편번호는 삼육육일오입니다. 참고 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,postal,negative_hard,0,5.544
hardneg_00103_male.wav,output/hardneg_00103_male.wav,칠번 창구에서 접수해 주세요. 양해 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,counter,negative_hard,0,5.28
hardneg_00104_male.wav,output/hardneg_00104_male.wav,주문번호는 칠오공일칠사오공칠입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,4.32
hardneg_00105_male.wav,output/hardneg_00105_male.wav,고객님께 안내드립니다. 우편번호는 팔칠오공오입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.624
hardneg_00106_male.wav,output/hardneg_00106_male.wav,안내 말씀드립니다. 우편번호는 사구팔공오입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.288
hardneg_00107_male.wav,output/hardneg_00107_male.wav,하나 둘 셋 넷 다섯 여섯 일곱. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,count,negative_hard,0,5.04
hardneg_00108_male.wav,output/hardneg_00108_male.wav,잠시 안내드립니다. 총 팔육개가 필요합니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,quantity,negative_hard,0,4.944
hardneg_00109_male.wav,output/hardneg_00109_male.wav,고객님께 안내드립니다. 주문번호는 일사오일삼공칠사팔공사입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,order,negative_hard,0,7.824
hardneg_00110_male.wav,output/hardneg_00110_male.wav,확인을 위해 알려드립니다. 육육이번 버스를 타시면 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.736
hardneg_00111_male.wav,output/hardneg_00111_male.wav,총 일삼개가 필요합니다. 양해 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,quantity,negative_hard,0,4.944
hardneg_00112_male.wav,output/hardneg_00112_male.wav,잠시 안내드립니다. 오사공번 버스를 타시면 됩니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,bus,negative_hard,0,6.408
hardneg_00113_male.wav,output/hardneg_00113_male.wav,가격은 팔일육공일원입니다. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,price,negative_hard,0,5.592
hardneg_00114_male.wav,output/hardneg_00114_male.wav,안내 말씀드립니다. 이번 창구에서 접수해 주세요.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,6.0
hardneg_00115_male.wav,output/hardneg_00115_male.wav,잠시 안내드립니다. 일오칠번 버스를 타시면 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.424
hardneg_00116_female.wav,output/hardneg_00116_female.wav,팔구칠호로 오시면 됩니다. 감사합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,room,negative_hard,0,4.776
hardneg_00117_male.wav,output/hardneg_00117_male.wav,확인을 위해 알려드립니다. 하나 둘 셋 넷 다섯 여섯 일곱.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,count,negative_hard,0,5.856
hardneg_00118_female.wav,output/hardneg_00118_female.wav,안내 말씀드립니다. 우편번호는 칠공공공사입니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,postal,negative_hard,0,5.52
hardneg_00119_female.wav,output/hardneg_00119_female.wav,총 일사개가 필요합니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,quantity,negative_hard,0,2.736
hardneg_00120_male.wav,output/hardneg_00120_male.wav,이번 창구에서 접수해 주세요. 감사합니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,counter,negative_hard,0,4.632
hardneg_00121_male.wav,output/hardneg_00121_male.wav,총 사이개가 필요합니다. 확인 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,quantity,negative_hard,0,4.824
hardneg_00122_male.wav,output/hardneg_00122_male.wav,총 팔팔개가 필요합니다. 감사합니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,quantity,negative_hard,0,5.4
hardneg_00123_male.wav,output/hardneg_00123_male.wav,사사공번 버스를 타시면 됩니다. 확인 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.448
hardneg_00124_male.wav,output/hardneg_00124_male.wav,확인을 위해 알려드립니다. 우편번호는 공칠육공구입니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,postal,negative_hard,0,6.744
hardneg_00125_male.wav,output/hardneg_00125_male.wav,삼번 창구에서 접수해 주세요. 참고 부탁드립니다.,,male,ko-KR-InJoonNeural,ko-KR-InJoonNeural,counter,negative_hard,0,6.024
hardneg_00126_male.wav,output/hardneg_00126_male.wav,칠팔삼번 버스를 타시면 됩니다. 참고 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.52
hardneg_00127_female.wav,output/hardneg_00127_female.wav,칠오공번 버스를 타시면 됩니다. 확인 부탁드립니다.,,female,ko-KR-SunHiNeural,ko-KR-SunHiNeural,bus,negative_hard,0,5.472
hardneg_00128_male.wav,output/hardneg_00128_male.wav,사일일번 버스를 타시면 됩니다. 참고 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,bus,negative_hard,0,5.4
hardneg_00129_male.wav,output/hardneg_00129_male.wav,하나 둘 셋 넷 다섯 여섯 일곱. 양해 부탁드립니다.,,male,ko-KR-HyunsuMultilingualNeural,ko-KR-HyunsuMultilingualNeural,count,negative_hard,0,5.4
