filename,filepath,text,value,pii_type,gender,speaker_id,template_id,source_type,label,duration,n_digits,n_groups,max_run,frame,axis
probe_00033_spk06.wav,output/probe_00033_spk06.wav,번호는 오일사육입니다.,5146,,male,spk06,probe_cont_4,probe,-1,2.56,4,1,4,sentence,continuous
probe_00034_spk07.wav,output/probe_00034_spk07.wav,번호는 이칠공사입니다.,2704,,female,spk07,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00035_spk08.wav,output/probe_00035_spk08.wav,번호는 팔이팔일입니다.,8281,,male,spk08,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00036_spk09.wav,output/probe_00036_spk09.wav,번호는 사팔구삼입니다.,4893,,female,spk09,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00037_spk10.wav,output/probe_00037_spk10.wav,번호는 이오이팔입니다.,2528,,male,spk10,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00038_spk11.wav,output/probe_00038_spk11.wav,번호는 팔공구오입니다.,8095,,female,spk11,probe_cont_4,probe,-1,3.76,4,1,4,sentence,continuous
probe_00039_spk12.wav,output/probe_00039_spk12.wav,번호는 칠공일오입니다.,7015,,male,spk12,probe_cont_4,probe,-1,1.6,4,1,4,sentence,continuous
probe_00040_spk13.wav,output/probe_00040_spk13.wav,번호는 사삼공삼입니다.,4303,,male,spk13,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00041_spk14.wav,output/probe_00041_spk14.wav,번호는 구일일칠입니다.,9117,,female,spk14,probe_cont_4,probe,-1,2.72,4,1,4,sentence,continuous
probe_00042_spk01.wav,output/probe_00042_spk01.wav,번호는 일팔이이입니다.,1822,,female,spk01,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00043_spk02.wav,output/probe_00043_spk02.wav,번호는 칠팔이사입니다.,7824,,male,spk02,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00044_spk03.wav,output/probe_00044_spk03.wav,번호는 팔구육삼입니다.,8963,,female,spk03,probe_cont_4,probe,-1,3.36,4,1,4,sentence,continuous
probe_00045_spk04.wav,output/probe_00045_spk04.wav,번호는 팔삼사육입니다.,8346,,male,spk04,probe_cont_4,probe,-1,2.64,4,1,4,sentence,continuous
probe_00046_spk05.wav,output/probe_00046_spk05.wav,번호는 오칠팔칠입니다.,5787,,female,spk05,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00047_spk06.wav,output/probe_00047_spk06.wav,번호는 일삼삼일입니다.,1331,,male,spk06,probe_cont_4,probe,-1,2.32,4,1,4,sentence,continuous
probe_00048_spk07.wav,output/probe_00048_spk07.wav,번호는 오공구팔입니다.,5098,,female,spk07,probe_cont_4,probe,-1,2.48,4,1,4,sentence,continuous
probe_00049_spk08.wav,output/probe_00049_spk08.wav,번호는 삼구삼공입니다.,3930,,male,spk08,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00050_spk09.wav,output/probe_00050_spk09.wav,번호는 일공삼일입니다.,1031,,female,spk09,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00051_spk10.wav,output/probe_00051_spk10.wav,번호는 공오일팔입니다.,0518,,male,spk10,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00052_spk11.wav,output/probe_00052_spk11.wav,번호는 삼사칠삼입니다.,3473,,female,spk11,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00053_spk12.wav,output/probe_00053_spk12.wav,번호는 팔이구구입니다.,8299,,male,spk12,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00054_spk13.wav,output/probe_00054_spk13.wav,번호는 칠삼칠육입니다.,7376,,male,spk13,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00055_spk14.wav,output/probe_00055_spk14.wav,번호는 삼일일육입니다.,3116,,female,spk14,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00056_spk01.wav,output/probe_00056_spk01.wav,번호는 오육육칠입니다.,5667,,female,spk01,probe_cont_4,probe,-1,2.48,4,1,4,sentence,continuous
probe_00057_spk02.wav,output/probe_00057_spk02.wav,번호는 공일공육입니다.,0106,,male,spk02,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00058_spk03.wav,output/probe_00058_spk03.wav,번호는 오일삼삼입니다.,5133,,female,spk03,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00059_spk04.wav,output/probe_00059_spk04.wav,번호는 삼팔칠이입니다.,3872,,male,spk04,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00060_spk05.wav,output/probe_00060_spk05.wav,번호는 육이사칠입니다.,6247,,female,spk05,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00061_spk06.wav,output/probe_00061_spk06.wav,번호는 삼일칠팔입니다.,3178,,male,spk06,probe_cont_4,probe,-1,2.08,4,1,4,sentence,continuous
probe_00062_spk07.wav,output/probe_00062_spk07.wav,번호는 일공팔공입니다.,1080,,female,spk07,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00063_spk08.wav,output/probe_00063_spk08.wav,번호는 일삼이육입니다.,1326,,male,spk08,probe_cont_4,probe,-1,2.56,4,1,4,sentence,continuous
probe_00064_spk09.wav,output/probe_00064_spk09.wav,번호는 칠칠삼육입니다.,7736,,female,spk09,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00065_spk10.wav,output/probe_00065_spk10.wav,번호는 공이육공입니다.,0260,,male,spk10,probe_cont_4,probe,-1,2.24,4,1,4,sentence,continuous
probe_00066_spk11.wav,output/probe_00066_spk11.wav,번호는 육사칠사입니다.,6474,,female,spk11,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00067_spk12.wav,output/probe_00067_spk12.wav,번호는 육팔칠이입니다.,6872,,male,spk12,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00068_spk13.wav,output/probe_00068_spk13.wav,번호는 삼사삼공입니다.,3430,,male,spk13,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00069_spk14.wav,output/probe_00069_spk14.wav,번호는 구팔공오입니다.,9805,,female,spk14,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00070_spk01.wav,output/probe_00070_spk01.wav,번호는 공공구칠입니다.,0097,,female,spk01,probe_cont_4,probe,-1,2.08,4,1,4,sentence,continuous
probe_00071_spk02.wav,output/probe_00071_spk02.wav,번호는 팔팔이공입니다.,8820,,male,spk02,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00072_spk03.wav,output/probe_00072_spk03.wav,번호는 팔일이일입니다.,8121,,female,spk03,probe_cont_4,probe,-1,2.88,4,1,4,sentence,continuous
probe_00073_spk04.wav,output/probe_00073_spk04.wav,번호는 구일삼육입니다.,9136,,male,spk04,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00074_spk05.wav,output/probe_00074_spk05.wav,번호는 일구삼구입니다.,1939,,female,spk05,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00075_spk06.wav,output/probe_00075_spk06.wav,번호는 구공구일입니다.,9091,,male,spk06,probe_cont_4,probe,-1,2.48,4,1,4,sentence,continuous
probe_00076_spk07.wav,output/probe_00076_spk07.wav,번호는 육구구팔입니다.,6998,,female,spk07,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00077_spk08.wav,output/probe_00077_spk08.wav,번호는 오사삼오입니다.,5435,,male,spk08,probe_cont_4,probe,-1,1.76,4,1,4,sentence,continuous
probe_00078_spk09.wav,output/probe_00078_spk09.wav,번호는 삼사육이입니다.,3462,,female,spk09,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00079_spk10.wav,output/probe_00079_spk10.wav,번호는 사칠오일입니다.,4751,,male,spk10,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00080_spk11.wav,output/probe_00080_spk11.wav,번호는 공칠구구입니다.,0799,,female,spk11,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00081_spk12.wav,output/probe_00081_spk12.wav,번호는 일일팔삼입니다.,1183,,male,spk12,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00082_spk13.wav,output/probe_00082_spk13.wav,번호는 팔사이오입니다.,8425,,male,spk13,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00083_spk14.wav,output/probe_00083_spk14.wav,번호는 일삼오사입니다.,1354,,female,spk14,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00084_spk01.wav,output/probe_00084_spk01.wav,번호는 이칠팔사입니다.,2784,,female,spk01,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00085_spk02.wav,output/probe_00085_spk02.wav,번호는 구팔공팔입니다.,9808,,male,spk02,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00086_spk03.wav,output/probe_00086_spk03.wav,번호는 사일이사입니다.,4124,,female,spk03,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00087_spk04.wav,output/probe_00087_spk04.wav,번호는 일일팔이입니다.,1182,,male,spk04,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00088_spk05.wav,output/probe_00088_spk05.wav,번호는 사사구삼입니다.,4493,,female,spk05,probe_cont_4,probe,-1,1.68,4,1,4,sentence,continuous
probe_00089_spk06.wav,output/probe_00089_spk06.wav,번호는 오삼사팔입니다.,5348,,male,spk06,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00090_spk07.wav,output/probe_00090_spk07.wav,번호는 칠사공일입니다.,7401,,female,spk07,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00091_spk08.wav,output/probe_00091_spk08.wav,번호는 육사공공입니다.,6400,,male,spk08,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00092_spk09.wav,output/probe_00092_spk09.wav,번호는 오이사이입니다.,5242,,female,spk09,probe_cont_4,probe,-1,1.92,4,1,4,sentence,continuous
probe_00093_spk10.wav,output/probe_00093_spk10.wav,번호는 칠팔육팔입니다.,7868,,male,spk10,probe_cont_4,probe,-1,2.08,4,1,4,sentence,continuous
probe_00094_spk11.wav,output/probe_00094_spk11.wav,번호는 공일일이입니다.,0112,,female,spk11,probe_cont_4,probe,-1,2.0,4,1,4,sentence,continuous
probe_00095_spk12.wav,output/probe_00095_spk12.wav,번호는 팔공오구입니다.,8059,,male,spk12,probe_cont_4,probe,-1,1.52,4,1,4,sentence,continuous
probe_00096_spk13.wav,output/probe_00096_spk13.wav,번호는 팔이육이입니다.,8262,,male,spk13,probe_cont_4,probe,-1,2.16,4,1,4,sentence,continuous
probe_00097_spk14.wav,output/probe_00097_spk14.wav,번호는 공사오공입니다.,0450,,female,spk14,probe_cont_4,probe,-1,2.08,4,1,4,sentence,continuous
probe_00098_spk01.wav,output/probe_00098_spk01.wav,번호는 오삼삼일입니다.,5331,,female,spk01,probe_cont_4,probe,-1,2.4,4,1,4,sentence,continuous
probe_00099_spk02.wav,output/probe_00099_spk02.wav,번호는 오팔육구입니다.,5869,,male,spk02,probe_cont_4,probe,-1,1.84,4,1,4,sentence,continuous
probe_00100_spk03.wav,output/probe_00100_spk03.wav,번호는 이삼이이육공입니다.,232260,,female,spk03,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00101_spk04.wav,output/probe_00101_spk04.wav,번호는 이오육삼사이입니다.,256342,,male,spk04,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00102_spk05.wav,output/probe_00102_spk05.wav,번호는 일육공칠삼삼입니다.,160733,,female,spk05,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00103_spk06.wav,output/probe_00103_spk06.wav,번호는 칠오사삼삼공입니다.,754330,,male,spk06,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00104_spk07.wav,output/probe_00104_spk07.wav,번호는 삼육오사일사입니다.,365414,,female,spk07,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00105_spk08.wav,output/probe_00105_spk08.wav,번호는 오팔육팔오공입니다.,586850,,male,spk08,probe_cont_6,probe,-1,2.72,6,1,6,sentence,continuous
probe_00106_spk09.wav,output/probe_00106_spk09.wav,번호는 일사이구사공입니다.,142940,,female,spk09,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00107_spk10.wav,output/probe_00107_spk10.wav,번호는 일구육오오육입니다.,196556,,male,spk10,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00108_spk11.wav,output/probe_00108_spk11.wav,번호는 구팔일육구삼입니다.,981693,,female,spk11,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00109_spk12.wav,output/probe_00109_spk12.wav,번호는 사공육공팔팔입니다.,406088,,male,spk12,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00110_spk13.wav,output/probe_00110_spk13.wav,번호는 삼오육일오구입니다.,356159,,male,spk13,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00111_spk14.wav,output/probe_00111_spk14.wav,번호는 오일사팔사육입니다.,514846,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00112_spk01.wav,output/probe_00112_spk01.wav,번호는 오육사팔이삼입니다.,564823,,female,spk01,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00113_spk02.wav,output/probe_00113_spk02.wav,번호는 육육이구구사입니다.,662994,,male,spk02,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00114_spk03.wav,output/probe_00114_spk03.wav,번호는 육팔공사사삼입니다.,680443,,female,spk03,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00115_spk04.wav,output/probe_00115_spk04.wav,번호는 육구구오칠칠입니다.,699577,,male,spk04,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00116_spk05.wav,output/probe_00116_spk05.wav,번호는 칠삼팔칠이일입니다.,738721,,female,spk05,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00117_spk06.wav,output/probe_00117_spk06.wav,번호는 사팔구오일삼입니다.,489513,,male,spk06,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00118_spk07.wav,output/probe_00118_spk07.wav,번호는 사삼삼이공공입니다.,433200,,female,spk07,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00119_spk08.wav,output/probe_00119_spk08.wav,번호는 삼칠구일칠육입니다.,379176,,male,spk08,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00120_spk09.wav,output/probe_00120_spk09.wav,번호는 구삼육칠육삼입니다.,936763,,female,spk09,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00121_spk10.wav,output/probe_00121_spk10.wav,번호는 이공일육삼이입니다.,201632,,male,spk10,probe_cont_6,probe,-1,1.68,6,1,6,sentence,continuous
probe_00122_spk11.wav,output/probe_00122_spk11.wav,번호는 팔칠공팔삼일입니다.,870831,,female,spk11,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00123_spk12.wav,output/probe_00123_spk12.wav,번호는 칠이칠팔팔구입니다.,727889,,male,spk12,probe_cont_6,probe,-1,2.16,6,1,6,sentence,continuous
probe_00124_spk13.wav,output/probe_00124_spk13.wav,번호는 오칠구팔육팔입니다.,579868,,male,spk13,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00125_spk14.wav,output/probe_00125_spk14.wav,번호는 칠이칠칠사삼입니다.,727743,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00126_spk01.wav,output/probe_00126_spk01.wav,번호는 사팔칠삼사칠입니다.,487347,,female,spk01,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00127_spk02.wav,output/probe_00127_spk02.wav,번호는 일사삼사오오입니다.,143455,,male,spk02,probe_cont_6,probe,-1,3.36,6,1,6,sentence,continuous
probe_00128_spk03.wav,output/probe_00128_spk03.wav,번호는 팔일이이삼육입니다.,812236,,female,spk03,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00129_spk04.wav,output/probe_00129_spk04.wav,번호는 이삼일육육오입니다.,231665,,male,spk04,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00130_spk05.wav,output/probe_00130_spk05.wav,번호는 팔칠육공삼육입니다.,876036,,female,spk05,probe_cont_6,probe,-1,2.48,6,1,6,sentence,continuous
probe_00131_spk06.wav,output/probe_00131_spk06.wav,번호는 육구공구육칠입니다.,690967,,male,spk06,probe_cont_6,probe,-1,3.68,6,1,6,sentence,continuous
probe_00132_spk07.wav,output/probe_00132_spk07.wav,번호는 공오사육육팔입니다.,054668,,female,spk07,probe_cont_6,probe,-1,2.96,6,1,6,sentence,continuous
probe_00133_spk08.wav,output/probe_00133_spk08.wav,번호는 팔구삼칠삼사입니다.,893734,,male,spk08,probe_cont_6,probe,-1,2.72,6,1,6,sentence,continuous
probe_00134_spk09.wav,output/probe_00134_spk09.wav,번호는 육칠공육오육입니다.,670656,,female,spk09,probe_cont_6,probe,-1,2.32,6,1,6,sentence,continuous
probe_00135_spk10.wav,output/probe_00135_spk10.wav,번호는 이칠이구팔공입니다.,272980,,male,spk10,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00136_spk11.wav,output/probe_00136_spk11.wav,번호는 육구구공일육입니다.,699016,,female,spk11,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00137_spk12.wav,output/probe_00137_spk12.wav,번호는 이칠이공사육입니다.,272046,,male,spk12,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00138_spk13.wav,output/probe_00138_spk13.wav,번호는 오삼칠오오육입니다.,537556,,male,spk13,probe_cont_6,probe,-1,1.92,6,1,6,sentence,continuous
probe_00139_spk14.wav,output/probe_00139_spk14.wav,번호는 사육사일칠공입니다.,464170,,female,spk14,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00140_spk01.wav,output/probe_00140_spk01.wav,번호는 팔공오삼일공입니다.,805310,,female,spk01,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00141_spk02.wav,output/probe_00141_spk02.wav,번호는 공삼삼공구이입니다.,033092,,male,spk02,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00142_spk03.wav,output/probe_00142_spk03.wav,번호는 삼이칠일구삼입니다.,327193,,female,spk03,probe_cont_6,probe,-1,2.8,6,1,6,sentence,continuous
probe_00143_spk04.wav,output/probe_00143_spk04.wav,번호는 칠사오이구구입니다.,745299,,male,spk04,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
probe_00144_spk05.wav,output/probe_00144_spk05.wav,번호는 일이사일구공입니다.,124190,,female,spk05,probe_cont_6,probe,-1,3.04,6,1,6,sentence,continuous
probe_00145_spk06.wav,output/probe_00145_spk06.wav,번호는 사구육육삼일입니다.,496631,,male,spk06,probe_cont_6,probe,-1,2.48,6,1,6,sentence,continuous
probe_00146_spk07.wav,output/probe_00146_spk07.wav,번호는 구삼일사구일입니다.,931491,,female,spk07,probe_cont_6,probe,-1,2.88,6,1,6,sentence,continuous
probe_00147_spk08.wav,output/probe_00147_spk08.wav,번호는 구공오팔육오입니다.,905865,,male,spk08,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00148_spk09.wav,output/probe_00148_spk09.wav,번호는 일팔오공육칠입니다.,185067,,female,spk09,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00149_spk10.wav,output/probe_00149_spk10.wav,번호는 일육오칠이육입니다.,165726,,male,spk10,probe_cont_6,probe,-1,3.44,6,1,6,sentence,continuous
probe_00150_spk11.wav,output/probe_00150_spk11.wav,번호는 이팔사구팔칠입니다.,284987,,female,spk11,probe_cont_6,probe,-1,3.04,6,1,6,sentence,continuous
probe_00151_spk12.wav,output/probe_00151_spk12.wav,번호는 칠육구사오삼입니다.,769453,,male,spk12,probe_cont_6,probe,-1,1.68,6,1,6,sentence,continuous
probe_00152_spk13.wav,output/probe_00152_spk13.wav,번호는 일사칠삼칠구입니다.,147379,,male,spk13,probe_cont_6,probe,-1,1.92,6,1,6,sentence,continuous
probe_00153_spk14.wav,output/probe_00153_spk14.wav,번호는 구육오공칠오입니다.,965075,,female,spk14,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00154_spk01.wav,output/probe_00154_spk01.wav,번호는 이칠삼오사오입니다.,273545,,female,spk01,probe_cont_6,probe,-1,2.64,6,1,6,sentence,continuous
probe_00155_spk02.wav,output/probe_00155_spk02.wav,번호는 사구사팔공팔입니다.,494808,,male,spk02,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00156_spk03.wav,output/probe_00156_spk03.wav,번호는 삼일삼육칠팔입니다.,313678,,female,spk03,probe_cont_6,probe,-1,3.28,6,1,6,sentence,continuous
probe_00157_spk04.wav,output/probe_00157_spk04.wav,번호는 삼칠칠칠공일입니다.,377701,,male,spk04,probe_cont_6,probe,-1,2.56,6,1,6,sentence,continuous
probe_00158_spk05.wav,output/probe_00158_spk05.wav,번호는 사삼육삼사구입니다.,436349,,female,spk05,probe_cont_6,probe,-1,2.4,6,1,6,sentence,continuous
probe_00159_spk06.wav,output/probe_00159_spk06.wav,번호는 오칠팔팔오육입니다.,578856,,male,spk06,probe_cont_6,probe,-1,2.0,6,1,6,sentence,continuous
probe_00160_spk07.wav,output/probe_00160_spk07.wav,번호는 팔오오칠사사입니다.,855744,,female,spk07,probe_cont_6,probe,-1,2.48,6,1,6,sentence,continuous
probe_00161_spk08.wav,output/probe_00161_spk08.wav,번호는 사삼일삼오일입니다.,431351,,male,spk08,probe_cont_6,probe,-1,2.24,6,1,6,sentence,continuous
