filename,filepath,text,phone,gender,voice,detect
x_00015_male.wav,output/x_00015_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00016_male.wav,output/x_00016_male.wav,체크리스트에 항목 이오장를 추가해 진행 상황을 관리합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00017_female.wav,output/x_00017_female.wav,오늘은 일공월 일삼일이라 일정표를 다시 확인했습니다.,,female,ko-KR-SunHiNeural,0
x_00018_male.wav,output/x_00018_male.wav,이번 주에는 오월 이오일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00019_male.wav,output/x_00019_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00020_male.wav,output/x_00020_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00021_male.wav,output/x_00021_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00022_male.wav,output/x_00022_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00023_female.wav,output/x_00023_female.wav,오늘은 삼월 이공일이라 일정표를 다시 확인했습니다.,,female,ko-KR-SunHiNeural,0
x_00024_male.wav,output/x_00024_male.wav,회의 전까지 자료를 일오개 정리해 두려고 합니다.,,male,ko-KR-InJoonNeural,0
x_00025_female.wav,output/x_00025_female.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,female,ko-KR-SunHiNeural,0
x_00026_male.wav,output/x_00026_male.wav,약속 시간은 이공시 이분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00027_female.wav,output/x_00027_female.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,female,ko-KR-SunHiNeural,0
x_00028_male.wav,output/x_00028_male.wav,현재 시각은 이공시 일칠분이고 작업을 이어가고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00029_male.wav,output/x_00029_male.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00030_male.wav,output/x_00030_male.wav,필요한 재료는 총 이삼분 정도 준비하면 충분합니다.,,male,ko-KR-InJoonNeural,0
x_00031_male.wav,output/x_00031_male.wav,아침 햇살이 밝아서 기분이 상쾌합니다.,,male,ko-KR-InJoonNeural,0
x_00032_male.wav,output/x_00032_male.wav,약속 시간은 이일시 오오분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00033_male.wav,output/x_00033_male.wav,창문을 열어두니 바람이 시원하게 들어옵니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00034_female.wav,output/x_00034_female.wav,이번 주에는 일공월 이육일 일정이 가장 바쁠 것 같습니다.,,female,ko-KR-SunHiNeural,0
x_00035_female.wav,output/x_00035_female.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,female,ko-KR-SunHiNeural,0
x_00036_female.wav,output/x_00036_female.wav,필요한 재료는 총 삼공장 정도 준비하면 충분합니다.,,female,ko-KR-SunHiNeural,0
x_00037_male.wav,output/x_00037_male.wav,약속 시간은 이일시 삼일분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00038_female.wav,output/x_00038_female.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,female,ko-KR-SunHiNeural,0
x_00039_female.wav,output/x_00039_female.wav,창문을 열어두니 바람이 시원하게 들어옵니다.,,female,ko-KR-SunHiNeural,0
x_00040_male.wav,output/x_00040_male.wav,"오늘은 사육팔번 버스를 이용하고, 도착 후 잠깐 쉬겠습니다.",,male,ko-KR-InJoonNeural,0
x_00041_male.wav,output/x_00041_male.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00042_male.wav,output/x_00042_male.wav,이번 주에는 일공월 칠일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-InJoonNeural,0
x_00043_male.wav,output/x_00043_male.wav,"오늘은 삼팔이번 버스를 이용하고, 도착 후 잠깐 쉬겠습니다.",,male,ko-KR-InJoonNeural,0
x_00044_male.wav,output/x_00044_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00045_male.wav,output/x_00045_male.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00046_male.wav,output/x_00046_male.wav,"오늘은 육사구번 버스를 이용하고, 도착 후 잠깐 쉬겠습니다.",,male,ko-KR-InJoonNeural,0
x_00047_male.wav,output/x_00047_male.wav,일일월 이팔일 구시 삼팔분에 알림을 맞춰 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00048_male.wav,output/x_00048_male.wav,따뜻한 차 한 잔을 마시며 잠깐 쉬고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00049_male.wav,output/x_00049_male.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00050_male.wav,output/x_00050_male.wav,책상 위를 정리하니 마음이 한결 편해졌습니다.,,male,ko-KR-InJoonNeural,0
x_00051_female.wav,output/x_00051_female.wav,오늘 목표를 작게 나누니 부담이 줄었습니다.,,female,ko-KR-SunHiNeural,0
x_00052_female.wav,output/x_00052_female.wav,점심으로 간단한 샌드위치를 먹었습니다.,,female,ko-KR-SunHiNeural,0
x_00053_female.wav,output/x_00053_female.wav,회의 전까지 자료를 일육장 정리해 두려고 합니다.,,female,ko-KR-SunHiNeural,0
x_00054_female.wav,output/x_00054_female.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,female,ko-KR-SunHiNeural,0
x_00055_female.wav,output/x_00055_female.wav,따뜻한 차 한 잔을 마시며 잠깐 쉬고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00056_female.wav,output/x_00056_female.wav,체크리스트에 항목 이사박스를 추가해 진행 상황을 관리합니다.,,female,ko-KR-SunHiNeural,0
x_00057_male.wav,output/x_00057_male.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00058_female.wav,output/x_00058_female.wav,필요한 재료는 총 이육잔 정도 준비하면 충분합니다.,,female,ko-KR-SunHiNeural,0
x_00059_male.wav,output/x_00059_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00060_male.wav,output/x_00060_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00061_male.wav,output/x_00061_male.wav,이칠이번 버스를 타면 목적지까지 편하게 이동할 수 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00062_male.wav,output/x_00062_male.wav,약속 시간은 구시 오오분으로 잡아 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00063_male.wav,output/x_00063_male.wav,이번 주에는 칠월 오일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00064_male.wav,output/x_00064_male.wav,필요한 재료는 총 이구개 정도 준비하면 충분합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00065_male.wav,output/x_00065_male.wav,저녁에는 가볍게 산책할 계획입니다.,,male,ko-KR-InJoonNeural,0
x_00066_female.wav,output/x_00066_female.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00067_male.wav,output/x_00067_male.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,male,ko-KR-InJoonNeural,0
x_00068_male.wav,output/x_00068_male.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,male,ko-KR-InJoonNeural,0
x_00069_female.wav,output/x_00069_female.wav,회의 전까지 자료를 일공봉지 정리해 두려고 합니다.,,female,ko-KR-SunHiNeural,0
x_00070_male.wav,output/x_00070_male.wav,약속 시간은 일일시 일공분으로 잡아 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00071_male.wav,output/x_00071_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-InJoonNeural,0
x_00072_male.wav,output/x_00072_male.wav,현재 시각은 일사시 사이분이고 작업을 이어가고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00073_male.wav,output/x_00073_male.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00074_male.wav,output/x_00074_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-InJoonNeural,0
x_00075_male.wav,output/x_00075_male.wav,약속 시간은 일칠시 오오분으로 잡아 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00076_male.wav,output/x_00076_male.wav,오늘은 일이월 이공일이라 일정표를 다시 확인했습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00077_male.wav,output/x_00077_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00078_female.wav,output/x_00078_female.wav,이번 주에는 사월 일일일 일정이 가장 바쁠 것 같습니다.,,female,ko-KR-SunHiNeural,0
x_00079_male.wav,output/x_00079_male.wav,이번 주에는 사월 이사일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00080_female.wav,output/x_00080_female.wav,오늘 목표를 작게 나누니 부담이 줄었습니다.,,female,ko-KR-SunHiNeural,0
x_00081_male.wav,output/x_00081_male.wav,메모를 남겨두니 해야 할 일을 잊지 않게 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00082_male.wav,output/x_00082_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00083_male.wav,output/x_00083_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00084_male.wav,output/x_00084_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00085_female.wav,output/x_00085_female.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,female,ko-KR-SunHiNeural,0
x_00086_male.wav,output/x_00086_male.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,male,ko-KR-InJoonNeural,0
x_00087_female.wav,output/x_00087_female.wav,"오늘은 사공사번 버스를 이용하고, 도착 후 잠깐 쉬겠습니다.",,female,ko-KR-SunHiNeural,0
x_00088_female.wav,output/x_00088_female.wav,저녁에는 가볍게 산책할 계획입니다.,,female,ko-KR-SunHiNeural,0
x_00089_male.wav,output/x_00089_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00090_male.wav,output/x_00090_male.wav,아침 햇살이 밝아서 기분이 상쾌합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00091_male.wav,output/x_00091_male.wav,약속 시간은 일구시 일팔분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00092_male.wav,output/x_00092_male.wav,저녁에는 가볍게 산책할 계획입니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00093_male.wav,output/x_00093_male.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00094_male.wav,output/x_00094_male.wav,하늘이 맑아서 사진을 한 장 찍고 싶어졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00095_male.wav,output/x_00095_male.wav,오늘 목표를 작게 나누니 부담이 줄었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00096_male.wav,output/x_00096_male.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00097_male.wav,output/x_00097_male.wav,체크리스트에 항목 이오분를 추가해 진행 상황을 관리합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00098_female.wav,output/x_00098_female.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00099_male.wav,output/x_00099_male.wav,오늘은 일월 일공일이라 일정표를 다시 확인했습니다.,,male,ko-KR-InJoonNeural,0
x_00100_female.wav,output/x_00100_female.wav,메모를 남겨두니 해야 할 일을 잊지 않게 됩니다.,,female,ko-KR-SunHiNeural,0
x_00101_male.wav,output/x_00101_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00102_male.wav,output/x_00102_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00103_male.wav,output/x_00103_male.wav,오늘은 칠월 사일이라 일정표를 다시 확인했습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00104_female.wav,output/x_00104_female.wav,창문을 열어두니 바람이 시원하게 들어옵니다.,,female,ko-KR-SunHiNeural,0
x_00105_male.wav,output/x_00105_male.wav,아침 햇살이 밝아서 기분이 상쾌합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00106_male.wav,output/x_00106_male.wav,정리한 파일 이름을 보기 쉽게 바꾸었습니다.,,male,ko-KR-InJoonNeural,0
x_00107_male.wav,output/x_00107_male.wav,필요한 재료는 총 일이회 정도 준비하면 충분합니다.,,male,ko-KR-InJoonNeural,0
x_00108_male.wav,output/x_00108_male.wav,책상 위를 정리하니 마음이 한결 편해졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00109_male.wav,output/x_00109_male.wav,한 페이지라도 꾸준히 읽는 습관을 만들고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00110_male.wav,output/x_00110_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00111_male.wav,output/x_00111_male.wav,약속 시간은 구시 사사분으로 잡아 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00112_male.wav,output/x_00112_male.wav,필요한 재료는 총 칠박스 정도 준비하면 충분합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00113_female.wav,output/x_00113_female.wav,필요한 재료는 총 삼공회 정도 준비하면 충분합니다.,,female,ko-KR-SunHiNeural,0
x_00114_female.wav,output/x_00114_female.wav,저녁에는 가볍게 산책할 계획입니다.,,female,ko-KR-SunHiNeural,0
x_00115_male.wav,output/x_00115_male.wav,저녁에는 가볍게 산책할 계획입니다.,,male,ko-KR-InJoonNeural,0
x_00116_male.wav,output/x_00116_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00117_male.wav,output/x_00117_male.wav,회의 전까지 자료를 일오봉지 정리해 두려고 합니다.,,male,ko-KR-InJoonNeural,0
x_00118_male.wav,output/x_00118_male.wav,메모를 남겨두니 해야 할 일을 잊지 않게 됩니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00119_female.wav,output/x_00119_female.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,female,ko-KR-SunHiNeural,0
x_00120_male.wav,output/x_00120_male.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00121_male.wav,output/x_00121_male.wav,필요한 재료는 총 일오봉지 정도 준비하면 충분합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00122_female.wav,output/x_00122_female.wav,정리한 파일 이름을 보기 쉽게 바꾸었습니다.,,female,ko-KR-SunHiNeural,0
x_00123_female.wav,output/x_00123_female.wav,이번 주에는 삼월 이이일 일정이 가장 바쁠 것 같습니다.,,female,ko-KR-SunHiNeural,0
x_00124_male.wav,output/x_00124_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00125_female.wav,output/x_00125_female.wav,한 페이지라도 꾸준히 읽는 습관을 만들고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00126_female.wav,output/x_00126_female.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,female,ko-KR-SunHiNeural,0
x_00127_female.wav,output/x_00127_female.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,female,ko-KR-SunHiNeural,0
x_00128_male.wav,output/x_00128_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00129_female.wav,output/x_00129_female.wav,저녁에는 가볍게 산책할 계획입니다.,,female,ko-KR-SunHiNeural,0
x_00130_female.wav,output/x_00130_female.wav,일공월 구일 팔시 오분에 알림을 맞춰 두었습니다.,,female,ko-KR-SunHiNeural,0
x_00131_female.wav,output/x_00131_female.wav,따뜻한 차 한 잔을 마시며 잠깐 쉬고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00132_male.wav,output/x_00132_male.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00133_male.wav,output/x_00133_male.wav,회의 전까지 자료를 육회 정리해 두려고 합니다.,,male,ko-KR-InJoonNeural,0
x_00134_female.wav,output/x_00134_female.wav,팔월 이일일 일오시 일공분에 알림을 맞춰 두었습니다.,,female,ko-KR-SunHiNeural,0
x_00135_male.wav,output/x_00135_male.wav,따뜻한 차 한 잔을 마시며 잠깐 쉬고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00136_female.wav,output/x_00136_female.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00137_male.wav,output/x_00137_male.wav,잠시 스트레칭을 하니 몸이 풀리는 느낌입니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00138_female.wav,output/x_00138_female.wav,하늘이 맑아서 사진을 한 장 찍고 싶어졌습니다.,,female,ko-KR-SunHiNeural,0
x_00139_male.wav,output/x_00139_male.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00140_female.wav,output/x_00140_female.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,female,ko-KR-SunHiNeural,0
x_00141_male.wav,output/x_00141_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-InJoonNeural,0
x_00142_male.wav,output/x_00142_male.wav,한 페이지라도 꾸준히 읽는 습관을 만들고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00143_male.wav,output/x_00143_male.wav,하늘이 맑아서 사진을 한 장 찍고 싶어졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00144_male.wav,output/x_00144_male.wav,아침 햇살이 밝아서 기분이 상쾌합니다.,,male,ko-KR-InJoonNeural,0
x_00145_male.wav,output/x_00145_male.wav,회의 전까지 자료를 이구개 정리해 두려고 합니다.,,male,ko-KR-InJoonNeural,0
x_00146_male.wav,output/x_00146_male.wav,필요한 재료는 총 이팔박스 정도 준비하면 충분합니다.,,male,ko-KR-InJoonNeural,0
x_00147_female.wav,output/x_00147_female.wav,따뜻한 차 한 잔을 마시며 잠깐 쉬고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00148_female.wav,output/x_00148_female.wav,약속 시간은 이이시 삼일분으로 잡아 두었습니다.,,female,ko-KR-SunHiNeural,0
x_00149_female.wav,output/x_00149_female.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,female,ko-KR-SunHiNeural,0
x_00150_male.wav,output/x_00150_male.wav,오늘은 육월 육일이라 일정표를 다시 확인했습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00151_male.wav,output/x_00151_male.wav,아침 햇살이 밝아서 기분이 상쾌합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00152_male.wav,output/x_00152_male.wav,체크리스트에 항목 이팔권를 추가해 진행 상황을 관리합니다.,,male,ko-KR-InJoonNeural,0
x_00153_male.wav,output/x_00153_male.wav,약속 시간은 이이시 오구분으로 잡아 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00154_male.wav,output/x_00154_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00155_female.wav,output/x_00155_female.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,female,ko-KR-SunHiNeural,0
x_00156_female.wav,output/x_00156_female.wav,체크리스트에 항목 이이개를 추가해 진행 상황을 관리합니다.,,female,ko-KR-SunHiNeural,0
x_00157_male.wav,output/x_00157_male.wav,가벼운 운동을 하고 나니 컨디션이 좋아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00158_male.wav,output/x_00158_male.wav,필요한 재료는 총 구분 정도 준비하면 충분합니다.,,male,ko-KR-InJoonNeural,0
x_00159_female.wav,output/x_00159_female.wav,메모를 남겨두니 해야 할 일을 잊지 않게 됩니다.,,female,ko-KR-SunHiNeural,0
x_00160_male.wav,output/x_00160_male.wav,약속 시간은 일칠시 오일분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00161_female.wav,output/x_00161_female.wav,오늘 목표를 작게 나누니 부담이 줄었습니다.,,female,ko-KR-SunHiNeural,0
x_00162_male.wav,output/x_00162_male.wav,저녁에는 가볍게 산책할 계획입니다.,,male,ko-KR-InJoonNeural,0
x_00163_male.wav,output/x_00163_male.wav,체크리스트에 항목 이팔봉지를 추가해 진행 상황을 관리합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00164_male.wav,output/x_00164_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-InJoonNeural,0
x_00165_male.wav,output/x_00165_male.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00166_male.wav,output/x_00166_male.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,male,ko-KR-InJoonNeural,0
x_00167_male.wav,output/x_00167_male.wav,오늘은 새로운 레시피를 하나 시도해 보려 합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00168_male.wav,output/x_00168_male.wav,이번 주에는 일월 일칠일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00169_male.wav,output/x_00169_male.wav,오늘 목표를 작게 나누니 부담이 줄었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00170_male.wav,output/x_00170_male.wav,오늘은 오월 일이일이라 일정표를 다시 확인했습니다.,,male,ko-KR-InJoonNeural,0
x_00171_female.wav,output/x_00171_female.wav,실내 공기를 환기하니 머리가 맑아졌습니다.,,female,ko-KR-SunHiNeural,0
x_00172_male.wav,output/x_00172_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-InJoonNeural,0
x_00173_female.wav,output/x_00173_female.wav,정리한 파일 이름을 보기 쉽게 바꾸었습니다.,,female,ko-KR-SunHiNeural,0
x_00174_male.wav,output/x_00174_male.wav,점심으로 간단한 샌드위치를 먹었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00175_male.wav,output/x_00175_male.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00176_male.wav,output/x_00176_male.wav,책상 위를 정리하니 마음이 한결 편해졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00177_male.wav,output/x_00177_male.wav,약속 시간은 일칠시 오분으로 잡아 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00178_female.wav,output/x_00178_female.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,female,ko-KR-SunHiNeural,0
x_00179_male.wav,output/x_00179_male.wav,삼월 오일 이일시 삼삼분에 알림을 맞춰 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00180_male.wav,output/x_00180_male.wav,팔월 이오일 일칠시 오사분에 알림을 맞춰 두었습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00181_male.wav,output/x_00181_male.wav,현재 시각은 육시 이일분이고 작업을 이어가고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00182_male.wav,output/x_00182_male.wav,이번 주에는 일공월 일칠일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-InJoonNeural,0
x_00183_male.wav,output/x_00183_male.wav,오늘 읽은 문장에서 좋은 표현을 하나 발견했습니다.,,male,ko-KR-InJoonNeural,0
x_00184_male.wav,output/x_00184_male.wav,이번 주에는 오월 이칠일 일정이 가장 바쁠 것 같습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00185_male.wav,output/x_00185_male.wav,책상 위를 정리하니 마음이 한결 편해졌습니다.,,male,ko-KR-InJoonNeural,0
x_00186_male.wav,output/x_00186_male.wav,조용한 음악을 틀어두고 집중하고 있습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00187_female.wav,output/x_00187_female.wav,안녕하세요. 오늘은 기분 좋게 하루를 시작합니다.,,female,ko-KR-SunHiNeural,0
x_00188_male.wav,output/x_00188_male.wav,책상 위를 정리하니 마음이 한결 편해졌습니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00189_male.wav,output/x_00189_male.wav,필요한 재료는 총 팔권 정도 준비하면 충분합니다.,,male,ko-KR-HyunsuMultilingualNeural,0
x_00190_female.wav,output/x_00190_female.wav,체크리스트에 항목 이칠개를 추가해 진행 상황을 관리합니다.,,female,ko-KR-SunHiNeural,0
x_00191_male.wav,output/x_00191_male.wav,물을 자주 마시려고 컵을 가까이 두었습니다.,,male,ko-KR-InJoonNeural,0
x_00192_male.wav,output/x_00192_male.wav,창가에 둔 식물이 조금씩 자라고 있습니다.,,male,ko-KR-InJoonNeural,0
x_00193_female.wav,output/x_00193_female.wav,오늘은 삼월 오일이라 일정표를 다시 확인했습니다.,,female,ko-KR-SunHiNeural,0
